#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321A35B9C
#Date Time: 2022-07-23 17:46:05.077
#Sample rate: 1600Hz
#Samples: 8000
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 1.47 V Hyst.: Auto HoldOff: 100 ns
#Channel 1: Range: 20 mV/div Offset: -1.5 V Attenuation: 1 X Sample Mode: Average
#Channel 2: Range: 20 mV/div Offset: -1.5 V Attenuation: 1 X Sample Mode: Average

Time (s),Channel 1 (V),Channel 2 (V)
0.7406250000000001,1.47910763898448,1.467938764015434
0.74125,1.4794463167065806,1.467938764015434
0.7418750000000003,1.4801236721507824,1.4679387640154338
0.7425000000000002,1.480462349872883,1.4676060928064187
0.743125,1.4808010275949839,1.4676060928064187
0.7437499999999999,1.4811397053170845,1.4676060928064187
0.7443750000000002,1.4814783830391856,1.4676060928064187
0.7450000000000001,1.4818170607612864,1.4676060928064187
0.745625,1.4818170607612864,1.4672734215974035
0.7462500000000003,1.4818170607612864,1.4672734215974035
0.7468750000000002,1.4818170607612864,1.4672734215974035
0.7475,1.4818170607612864,1.4672734215974035
0.7481249999999999,1.4814783830391858,1.4672734215974035
0.7487500000000002,1.4811397053170845,1.4672734215974037
0.7493750000000001,1.4808010275949839,1.4676060928064187
0.75,1.4801236721507822,1.4676060928064187
0.7506249999999999,1.4797849944286816,1.4676060928064187
0.7512500000000002,1.4794463167065806,1.4676060928064187
0.7518750000000001,1.4787689612623791,1.467938764015434
0.7525,1.4784302835402783,1.467938764015434
0.7531250000000003,1.478430283540278,1.4679387640154342
0.7537500000000001,1.4780916058181774,1.4682714352244493
0.754375,1.4777529280960766,1.4682714352244493
0.7549999999999999,1.477414250373976,1.4682714352244493
0.7556250000000002,1.4774142503739758,1.4686041064334645
0.7562500000000001,1.4774142503739758,1.4686041064334645
0.756875,1.4774142503739758,1.4686041064334645
0.7575000000000003,1.477414250373976,1.4686041064334645
0.7581250000000002,1.4777529280960766,1.4686041064334645
0.75875,1.4780916058181774,1.4686041064334645
0.7593749999999999,1.478430283540278,1.4686041064334645
0.7600000000000002,1.4787689612623791,1.4686041064334645
0.7606250000000001,1.47910763898448,1.4686041064334645
0.76125,1.4797849944286814,1.4682714352244493
0.7618750000000003,1.4801236721507824,1.4682714352244493
0.7625000000000002,1.480462349872883,1.4682714352244493
0.763125,1.4808010275949839,1.4682714352244493
0.7637499999999999,1.4811397053170845,1.4682714352244493
0.7643750000000002,1.4814783830391856,1.4682714352244493
0.7650000000000001,1.4814783830391856,1.4682714352244493
0.765625,1.4818170607612864,1.4682714352244493
0.7662499999999999,1.4818170607612864,1.4679387640154342
0.7668750000000002,1.4818170607612864,1.467938764015434
0.7675000000000001,1.4814783830391856,1.467938764015434
0.768125,1.4811397053170847,1.467938764015434
0.7687500000000003,1.4808010275949837,1.4679387640154342
0.7693750000000001,1.480462349872883,1.4682714352244493
0.77,1.4797849944286814,1.4682714352244493
0.7706249999999999,1.4794463167065808,1.4682714352244493
0.7712500000000002,1.47910763898448,1.4682714352244493
0.7718750000000001,1.4787689612623791,1.4686041064334645
0.7725,1.4780916058181774,1.4686041064334645
0.7731250000000003,1.4774142503739756,1.4686041064334645
0.7737500000000002,1.477075572651875,1.4686041064334645
0.774375,1.4767368949297741,1.4686041064334645
0.7749999999999999,1.4767368949297741,1.4689367776424795
